question_id,image_path
41270a2a1480b0a7a16c0805a23d7c42,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F111/i2.jpg
b854802e84cb1f8dfa0aa1e3b2154c09,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F112/i1.jpg
b854802e84cb1f8dfa0aa1e3b2154c09,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F112/i2.jpg
0de60f8cdba92bece2a302f31a0242d7,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F112/i6.jpg
190e1f7838859e484a7c2e907249fdb2,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F112/i2.jpg
190e1f7838859e484a7c2e907249fdb2,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F112/i5.jpg
7eebd1188f9abaf72a7374970912bcf1,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F113/i1.webp
eae5ee5ffdb5038d57b8fd84b5b958b6,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F113/i1.webp
eae5ee5ffdb5038d57b8fd84b5b958b6,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F113/i2.jpg
e91615c5c3c223ee83c22d9d9021b32c,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F113/i1.webp
e91615c5c3c223ee83c22d9d9021b32c,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F113/i3.png
26515d273cfbf7e908b976152b9b86fc,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F113/i1.webp
26515d273cfbf7e908b976152b9b86fc,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F113/i2.jpg
26515d273cfbf7e908b976152b9b86fc,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F113/i3.png
6be51acbcf0c539c01f1052fb44d548d,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F114/i3.jpg
1a6a436a4af9a5a6eb86f7d16bc46ce1,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F114/i2.jpg
1a6a436a4af9a5a6eb86f7d16bc46ce1,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F114/i3.jpg
458872881b79809b3653d8e5295fd311,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F114/i5.webp
612d11fc59d19355480138197c48a49b,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F114/i4.jpg
8d4d6dfbbfd1288f6bddff032afe8564,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F114/i1.jpg
8d4d6dfbbfd1288f6bddff032afe8564,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F114/i2.jpg
595744bbc4d08cf7662a8e66ee35e332,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F115/i1.jpg
b8b230079a4ee6b7de8b95756016dfee,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F115/i5.jpg
a3dcf24aa6b81634ffcab94bef323c29,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F115/i2.jpg
a3dcf24aa6b81634ffcab94bef323c29,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F115/i3.jpg
16b8a53ce2105349b53ee2bef6e44d60,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F115/i1.jpg
798442f7aafe60d144f637ebdd870d8f,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F115/i4.jpg
76ea6391e2870f123952523f0b6574ad,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F116/i1.jpg
f8cbd80e336df022c202161399c6cd9a,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F116/i3.jpg
e9a5738cf7f31e8e43a8fe20164a6dc7,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F116/i2.jpg
e9a5738cf7f31e8e43a8fe20164a6dc7,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F116/i3.jpg
47d2f7523248f3cc050ac5fbf2469400,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F116/i2.jpg
47d2f7523248f3cc050ac5fbf2469400,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F116/i3.jpg
b3ec3f3526db0fd9f9ee50d1b9693349,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F117/i1.webp
fda7f15bddaf63db6ffafcb5f3d3f869,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F117/i3.webp
1088463299c2cb5c7e16ab7e75941d30,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F118/i1.jpg
1088463299c2cb5c7e16ab7e75941d30,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F118/i2.jpg
1088463299c2cb5c7e16ab7e75941d30,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F118/i3.png
fd4c86823ff3ef7309e58f7e493e4a0d,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F119/i1.webp
861effc82a7824f7a9aae7d86b7775df,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F119/i1.webp
861effc82a7824f7a9aae7d86b7775df,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F119/i4.png
fb6b0783fcd76969d6e2c2383d27f209,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F120/i1.jpg
fb6b0783fcd76969d6e2c2383d27f209,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F120/i2.webp
d3fc00959807c5259fe95a831a0a04fd,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F121/i1.com
d3fc00959807c5259fe95a831a0a04fd,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F121/i2.jpg
fdcb833f86027dccabd83fb0957df55f,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F122/i1.jpg
fdcb833f86027dccabd83fb0957df55f,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F122/i2.jpg
57adc50aa7097b3c9b3605846cdd3689,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F122/i1.jpg
106d9a2161e85ef5b87b4c620dd97c46,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F123/i1.jpg
106d9a2161e85ef5b87b4c620dd97c46,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F123/i2.jpg
c992996ba3f93d4390307ff57a5bba45,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F123/i5.jpg
86f5db0e3de613a4524df586e6421c91,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F123/i4.webp
568c2d6777470665c7903383bed36719,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F123/i1.jpg
568c2d6777470665c7903383bed36719,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F123/i2.jpg
abd03de86a102c61f2e0616a2306301c,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F124/i1.png
abd03de86a102c61f2e0616a2306301c,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F124/i2.jpg
cf98a954c023b2ea9669fea1b5f196a7,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F124/i4.jpg
7284fe73ecb4f542d2133340555abbba,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F125/i4.jpg
d5020f66ee22e439cfd51612e83e1b2c,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F125/i1.jpg
d5020f66ee22e439cfd51612e83e1b2c,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F125/i2.jpg
d5020f66ee22e439cfd51612e83e1b2c,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F125/i3.jpg
b09bc8512aa404263d6cb0853a67877b,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F126/i1.jpg
b09bc8512aa404263d6cb0853a67877b,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F126/i2.jpg
d9c9ce5ea5afbfcd8977c90ced965c49,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F127/i3.webp
18bad45803cf185bffd8fe43901688c5,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F127/i2.jpg
18bad45803cf185bffd8fe43901688c5,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F127/i3.webp
7d0d052e4313ba7d0957a5e39aa16c3b,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F127/i2.jpg
7d0d052e4313ba7d0957a5e39aa16c3b,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F127/i3.webp
2c69092081a06e5f5a53799530fd864d,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F127/i2.jpg
2c69092081a06e5f5a53799530fd864d,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F127/i3.webp
6e52e88fa8bc0d1bf3579ea725a8eaaa,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F127/i3.webp
5a4ebd060646d6cc90b085a5be9637d8,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F127/i3.webp
aae99975f6f665c292b56059464bb853,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F127/i3.webp
0e87d33192542c40d667a26a5695ca01,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F127/i2.jpg
6452f4d8615b961f0a37ba99ecfe7d0c,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F127/i2.jpg
875504bb2e4339deea3177f9f148aa68,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F128/i1.jpg
875504bb2e4339deea3177f9f148aa68,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F128/i2.jpg
875504bb2e4339deea3177f9f148aa68,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F128/i3.jpg
875504bb2e4339deea3177f9f148aa68,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F128/i4.jpg
f437adfbadd23ae4f3166aed542a40df,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F128/i3.jpg
f437adfbadd23ae4f3166aed542a40df,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F128/i4.jpg
6d671d46c02ef9657f1a4eff36636f92,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F129/i1.png
6d671d46c02ef9657f1a4eff36636f92,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F129/i4.jpg
6d671d46c02ef9657f1a4eff36636f92,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F129/i5.jpg
196e92c0d2262a3678ca4d15ef4e0c8e,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F129/i2.jpg
1b4eb9b8878fcc286f949c10dfbb7ed3,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F129/i1.png
18ffa08b4dc1a69b671915b1782ad21c,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F129/i1.png
18ffa08b4dc1a69b671915b1782ad21c,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F129/i2.jpg
b7227a3759bde103b709b481de2da5bb,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F130/i1.jpg
dd6f4b1ef05975380f15a5d9223bec14,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F130/i5.png
d41cbabc3b3d4339e0f6d59309071d03,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F130/i1.jpg
d41cbabc3b3d4339e0f6d59309071d03,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F130/i2.jpg
0578c177ce4862955cfda18361090a29,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F131/i6.jpg
25058676f8ad376f929359de4f10eeb6,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F131/i6.jpg
29dd01fb11a4d45a2abc3d8a306c2a13,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F131/i3.png
4d3016907fff87c58fbdd7176be52240,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F131/i1.png
05d8293234217f43f990634fe31e02c8,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F132/i1.webp
05d8293234217f43f990634fe31e02c8,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F132/i5.webp
a7c7cc7d4a4ccf2c811c27734fb385fb,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F133/i1.jpg
a7c7cc7d4a4ccf2c811c27734fb385fb,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F133/i2.jpg
f6dfe8789cc83e79b092e18a255ab34d,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F134/i1.webp
f6dfe8789cc83e79b092e18a255ab34d,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F134/i2.jpg
f6dfe8789cc83e79b092e18a255ab34d,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F134/i3.jpg
40ace28fc4a88be3618fdd00f2d370fc,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F134/i1.webp
40ace28fc4a88be3618fdd00f2d370fc,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F134/i2.jpg
56493e71eaeb59f0845da1e5b915a14e,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F134/i1.webp
29a7b12499c9c35fc52d5c68a7ca81df,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F134/i5.jpg
4c020e4910062ec0695698a383d97291,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F135/i4.jpg
bfe8dcdec3e64fec491f467ff5c1edce,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F135/i1.jpg
bfe8dcdec3e64fec491f467ff5c1edce,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F135/i2.avif
245810727b822807eb8a6269e34629ae,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F135/i3.avif
2a7865939a9af2a8f480d7c21fe4e989,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F135/i2.avif
cee4d7cb0ba333153898ecd9077bf9e3,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F136/i1.jpg
cee4d7cb0ba333153898ecd9077bf9e3,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F136/i2.jpg
2944ec23bed51147cc73b83907781eb8,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F136/i3.png
2944ec23bed51147cc73b83907781eb8,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F136/i4.webp
f80c8f15d299f83c8d096b0a8f55fa76,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F136/i2.jpg
f80c8f15d299f83c8d096b0a8f55fa76,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F136/i3.png
a47adb35377599100efa786dd37a48c0,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F137/i2.jpg
a47adb35377599100efa786dd37a48c0,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F137/i4.jpg
0eeffc04df2a654f633c5283e6565334,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F137/i1.jpg
0eeffc04df2a654f633c5283e6565334,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F137/i2.jpg
75f4c3a3e495ec56632ce9bc36f42ba9,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F137/i5.png
75f4c3a3e495ec56632ce9bc36f42ba9,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F137/i6.png
331ee387a0e34f23fa6f534d4f960f99,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F137/i5.png
f53fe53e160833362647059850e8a207,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F137/i2.jpg
f9fac7c671e235a5593b85dc355aa3c8,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F138/i1.webp
f9fac7c671e235a5593b85dc355aa3c8,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F138/i4.jpg
b30de53a733c84b0f4182c7b9e9a30e9,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F138/i2.jpg
3861755e482a9a4961d9e24d447e0a69,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F138/i5.png
cfe9c8b36a4fef90d486e8063d408938,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F138/i5.png
9040ff8f7fa4bd3ea73ba5b66cdc6a78,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F138/i1.webp
9040ff8f7fa4bd3ea73ba5b66cdc6a78,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F138/i5.png
6c9f94203316ba32b48668f6936d8936,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F139/i2.jpg
6c9f94203316ba32b48668f6936d8936,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F139/i3.jpg
abd9c4db9e792db1fbf2099520412e53,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F139/i2.jpg
abd9c4db9e792db1fbf2099520412e53,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F139/i3.jpg
aa0f18f0564ee349d409918657ba092e,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F139/i1.webp
682d49759e69a04b457f3752720e54f0,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F139/i4.png
038c6e99515745d57875d645ab6980b2,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F139/i4.png
038c6e99515745d57875d645ab6980b2,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F139/i5.jpg
edf4d240e3a7c0db52a003f8e0c45f52,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F140/i1.png
edf4d240e3a7c0db52a003f8e0c45f52,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F140/i2.jpg
3c8316a376299ed33144795c12189247,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F140/i4.jpg
34d7eb7ff5c1c59cc322b793c80d5980,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F140/i6.jpg
cda2cbe68daf6a1496dcbc6a6a021412,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F140/i1.png
cda2cbe68daf6a1496dcbc6a6a021412,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F140/i2.jpg
64cd8f24b69ff7083b269f3d629b5655,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F141/i1.jpg
64cd8f24b69ff7083b269f3d629b5655,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F141/i2.jpg
cc29ef3a7481dc3ba1b95c2fddefa8df,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F141/i4.jpg
323b46ca4735a34f8fedbc8de1407099,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F141/i3.jpg
65c9c405cd378be5f4b041c330730399,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F141/i1.jpg
a8daedc5ee64f1d7fbfb0a0948845dad,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F141/i1.jpg
6bcc4297d5b1aa60108ab88aeae05d4e,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F142/i1.webp
6bcc4297d5b1aa60108ab88aeae05d4e,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F142/i2.jpg
9c7b3d75b3f72b09ae135c97fb501f1c,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F142/i3.jpg
547bfafca5d1ca8991b23e99633927d4,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F142/i3.jpg
6f9ee4f6a17ff1d7b606bf820a0ebd31,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F143/i1.jpg
63fee3abac4efd86e85ee736cb064b3c,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F143/i2.jpg
88e4a53cf71e0ed0c6161176d969ecaf,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F143/i3.jpg
e17dc0564fc918705747f3761ea84a7f,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F143/i1.jpg
e17dc0564fc918705747f3761ea84a7f,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F143/i2.jpg
9cd1197add8861d5a8f3a8ac00d31d02,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F144/i1.jpg
24ec5ac5f29fa8270e037b3be3b00d16,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F144/i1.jpg
ee01af7fe63e20b7eedb0bffc3bc67c7,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F144/i4.jpg
1879716dc1c97d50dab6ed8d6dc1b7d7,/nlsasfs/home/dialogue/abhisekt/Anisha/MedQA/Pytorch_ECAI/Dataset/Annotations/F144/i4.jpg
